source,task,depth,action,residual,is_policy_pick,is_measured_best,spread
branch_shard2.jsonl,pegasus3-fill30-a3.0-123,47,97,0.046581419624217094,0,0,0.047853601252609526
branch_shard2.jsonl,pegasus3-fill30-a3.0-88,34,47,0.19983552631578952,0,0,0.08783351608187104
branch_shard2.jsonl,pegasus3-fill30-a3.0-88,34,48,0.17537006578947373,1,0,0.08783351608187104
branch_shard2.jsonl,pegasus3-fill30-a3.0-88,34,107,0.11494883040935706,0,0,0.08783351608187104
branch_shard2.jsonl,pegasus3-fill30-a3.0-88,34,126,0.11200201023391848,0,1,0.08783351608187104
branch_shard2.jsonl,pegasus3-fill30-a3.0-88,38,19,0.11679915935672538,0,1,0.028120431286549646
branch_shard2.jsonl,pegasus3-fill30-a3.0-88,38,21,0.14491959064327503,1,0,0.028120431286549646
branch_shard2.jsonl,pegasus3-fill30-a3.0-88,38,46,0.130870796783626,0,0,0.028120431286549646
branch_shard2.jsonl,pegasus3-fill30-a3.0-88,38,107,0.13356633771929852,0,0,0.028120431286549646
branch_shard2.jsonl,pegasus3-fill30-a3.0-88,44,7,0.1573693347953219,1,0,0.052220394736842105
branch_shard2.jsonl,pegasus3-fill30-a3.0-88,44,12,0.15350877192982473,0,0,0.052220394736842105
branch_shard2.jsonl,pegasus3-fill30-a3.0-88,44,74,0.10514894005847979,0,1,0.052220394736842105
branch_shard2.jsonl,pegasus3-fill30-a3.0-88,44,81,0.13856907894736867,0,0,0.052220394736842105
branch_shard2.jsonl,pegasus3-fill30-a3.0-88,49,1,0.1522066885964915,1,0,0.07433296783625734
branch_shard2.jsonl,pegasus3-fill30-a3.0-88,49,2,0.20271381578947403,0,0,0.07433296783625734
branch_shard2.jsonl,pegasus3-fill30-a3.0-88,49,74,0.1283808479532167,0,1,0.07433296783625734
branch_shard2.jsonl,pegasus3-fill30-a3.0-88,49,111,0.16216648391812885,0,0,0.07433296783625734
branch_shard2.jsonl,pegasus3-fill30-a3.0-69,23,4,0.08075621290801194,0,0,0.0420414502967359
branch_shard2.jsonl,pegasus3-fill30-a3.0-69,23,6,0.038714762611276037,1,1,0.0420414502967359
branch_shard2.jsonl,pegasus3-fill30-a3.0-69,23,18,0.06007742952522259,0,0,0.0420414502967359
branch_shard2.jsonl,pegasus3-fill30-a3.0-69,23,71,0.0517317321958457,0,0,0.0420414502967359
branch_shard2.jsonl,pegasus3-fill30-a3.0-69,35,6,0.049297570474777466,1,0,0.027355341246290743
branch_shard2.jsonl,pegasus3-fill30-a3.0-69,35,7,0.07625880934718104,0,0,0.027355341246290743
branch_shard2.jsonl,pegasus3-fill30-a3.0-69,35,74,0.05005100148367957,0,0,0.027355341246290743
branch_shard2.jsonl,pegasus3-fill30-a3.0-69,35,107,0.0489034681008903,0,1,0.027355341246290743
branch_shard2.jsonl,pegasus3-fill30-a3.0-69,37,110,0.05489614243323449,0,1,0.03280322700296744
branch_shard2.jsonl,pegasus3-fill30-a3.0-69,37,111,0.06864336053412468,1,0,0.03280322700296744
branch_shard2.jsonl,pegasus3-fill30-a3.0-69,37,181,0.08769936943620193,0,0,0.03280322700296744
branch_shard2.jsonl,pegasus3-fill30-a3.0-69,37,365,0.05906899109792291,0,0,0.03280322700296744
branch_shard2.jsonl,pegasus3-fill30-a3.0-69,50,65,0.045773831602373936,0,1,0.05296040430267079
branch_shard2.jsonl,pegasus3-fill30-a3.0-69,50,72,0.06901428041543031,0,0,0.05296040430267079
branch_shard2.jsonl,pegasus3-fill30-a3.0-69,50,109,0.06878245548961429,0,0,0.05296040430267079
branch_shard2.jsonl,pegasus3-fill30-a3.0-69,50,110,0.09873423590504472,1,0,0.05296040430267079
branch_shard2.jsonl,pegasus3-fill30-a3.0-157,27,1,0.11216230703259031,1,0,0.09167292024013708
branch_shard2.jsonl,pegasus3-fill30-a3.0-157,27,3,0.14362671526586646,0,0,0.09167292024013708
branch_shard2.jsonl,pegasus3-fill30-a3.0-157,27,66,0.08908662092624381,0,0,0.09167292024013708
branch_shard2.jsonl,pegasus3-fill30-a3.0-157,27,84,0.051953795025729374,0,1,0.09167292024013708
branch_shard2.jsonl,pegasus3-fill30-a3.0-157,32,108,0.08725075042881675,0,0,0.05017152658662091
branch_shard2.jsonl,pegasus3-fill30-a3.0-157,32,109,0.06484509005145828,1,1,0.05017152658662091
branch_shard2.jsonl,pegasus3-fill30-a3.0-157,32,189,0.07576650943396254,0,0,0.05017152658662091
branch_shard2.jsonl,pegasus3-fill30-a3.0-157,32,367,0.11501661663807919,0,0,0.05017152658662091
branch_shard2.jsonl,pegasus3-fill30-a3.0-157,63,29,0.07608812178387683,0,1,0.09513025300171507
branch_shard2.jsonl,pegasus3-fill30-a3.0-157,63,38,0.1712183747855919,0,0,0.09513025300171507
branch_shard2.jsonl,pegasus3-fill30-a3.0-157,63,58,0.12635345197255604,1,0,0.09513025300171507
branch_shard2.jsonl,pegasus3-fill30-a3.0-157,63,59,0.09803816466552333,0,0,0.09513025300171507
branch_shard2.jsonl,pegasus3-fill30-a3.0-157,85,28,0.08525407375643257,0,1,0.027899871355059988
branch_shard2.jsonl,pegasus3-fill30-a3.0-157,85,29,0.10023584905660397,0,0,0.027899871355059988
branch_shard2.jsonl,pegasus3-fill30-a3.0-157,85,73,0.10720411663807919,0,0,0.027899871355059988
branch_shard2.jsonl,pegasus3-fill30-a3.0-157,85,94,0.11315394511149256,1,0,0.027899871355059988
branch_shard3.jsonl,pegasus3-fill30-a3.0-76,27,57,0.12633436639118473,0,0,0.03105630165289272
branch_shard3.jsonl,pegasus3-fill30-a3.0-76,27,362,0.10913825757575783,0,0,0.03105630165289272
branch_shard3.jsonl,pegasus3-fill30-a3.0-76,27,375,0.10446797520661169,1,1,0.03105630165289272
branch_shard3.jsonl,pegasus3-fill30-a3.0-76,27,377,0.1355242768595044,0,0,0.03105630165289272
branch_shard3.jsonl,pegasus3-fill30-a3.0-76,31,50,0.09607438016528942,0,0,0.07375602617079896
branch_shard3.jsonl,pegasus3-fill30-a3.0-76,31,51,0.1624268250688708,1,0,0.07375602617079896
branch_shard3.jsonl,pegasus3-fill30-a3.0-76,31,72,0.09824810606060627,0,0,0.07375602617079896
branch_shard3.jsonl,pegasus3-fill30-a3.0-76,31,357,0.08867079889807183,0,1,0.07375602617079896
branch_shard3.jsonl,pegasus3-fill30-a3.0-76,40,23,0.09265237603305804,0,0,0.05371900826446286
branch_shard3.jsonl,pegasus3-fill30-a3.0-76,40,77,0.05115788567493134,0,1,0.05371900826446286
branch_shard3.jsonl,pegasus3-fill30-a3.0-76,40,78,0.1048768939393942,0,0,0.05371900826446286
branch_shard3.jsonl,pegasus3-fill30-a3.0-76,40,146,0.09906594352617104,1,0,0.05371900826446286
branch_shard3.jsonl,pegasus3-fill30-a3.0-76,46,47,0.07795282369146021,1,0,0.05350378787878789
branch_shard3.jsonl,pegasus3-fill30-a3.0-76,46,49,0.10027117768595059,0,0,0.05350378787878789
branch_shard3.jsonl,pegasus3-fill30-a3.0-76,46,87,0.046767389807162704,0,1,0.05350378787878789
branch_shard3.jsonl,pegasus3-fill30-a3.0-76,46,108,0.09353477961432526,0,0,0.05350378787878789
branch_shard3.jsonl,pegasus3-fill30-a3.0-72,34,282,0.11075243943472403,0,0,0.04131266823687754
branch_shard3.jsonl,pegasus3-fill30-a3.0-72,34,372,0.09333992261103624,0,0,0.04131266823687754
branch_shard3.jsonl,pegasus3-fill30-a3.0-72,34,402,0.09011187752355318,0,0,0.04131266823687754
branch_shard3.jsonl,pegasus3-fill30-a3.0-72,34,404,0.06943977119784649,1,1,0.04131266823687754
branch_shard3.jsonl,pegasus3-fill30-a3.0-72,46,10,0.08232040713324347,1,1,0.023910666218035087
branch_shard3.jsonl,pegasus3-fill30-a3.0-72,46,85,0.10623107335127856,0,0,0.023910666218035087
branch_shard3.jsonl,pegasus3-fill30-a3.0-72,46,86,0.09237256056527583,0,0,0.023910666218035087
branch_shard3.jsonl,pegasus3-fill30-a3.0-72,46,161,0.09270903432032299,0,0,0.023910666218035087
branch_shard3.jsonl,pegasus3-fill30-a3.0-72,66,20,0.07879794751009414,0,0,0.03106073351278596
branch_shard3.jsonl,pegasus3-fill30-a3.0-72,66,21,0.07304634925975773,0,1,0.03106073351278596
branch_shard3.jsonl,pegasus3-fill30-a3.0-72,66,26,0.08666302153432026,0,0,0.03106073351278596
branch_shard3.jsonl,pegasus3-fill30-a3.0-72,66,94,0.10410708277254369,1,0,0.03106073351278596
branch_shard3.jsonl,pegasus3-fill30-a3.0-72,82,22,0.10222493270524892,0,0,0.03961978465679673
branch_shard3.jsonl,pegasus3-fill30-a3.0-72,82,36,0.06293110699865408,0,0,0.03961978465679673
branch_shard3.jsonl,pegasus3-fill30-a3.0-72,82,64,0.06260514804845219,0,1,0.03961978465679673
branch_shard3.jsonl,pegasus3-fill30-a3.0-72,82,100,0.07028095558546435,1,0,0.03961978465679673
branch_shard3.jsonl,pegasus3-fill30-a3.0-152,14,9,0.0879555626598466,0,0,0.032908407928388755
branch_shard3.jsonl,pegasus3-fill30-a3.0-152,14,15,0.06865409207161138,1,0,0.032908407928388755
branch_shard3.jsonl,pegasus3-fill30-a3.0-152,14,43,0.09960437979539652,0,0,0.032908407928388755
branch_shard3.jsonl,pegasus3-fill30-a3.0-152,14,76,0.06669597186700776,0,1,0.032908407928388755
branch_shard3.jsonl,pegasus3-fill30-a3.0-152,34,36,0.09105258951406653,0,0,0.048473465473145766
branch_shard3.jsonl,pegasus3-fill30-a3.0-152,34,66,0.09708679667519188,1,0,0.048473465473145766
branch_shard3.jsonl,pegasus3-fill30-a3.0-152,34,67,0.10360054347826095,0,0,0.048473465473145766
branch_shard3.jsonl,pegasus3-fill30-a3.0-152,34,334,0.05512707800511518,0,1,0.048473465473145766
branch_shard3.jsonl,pegasus3-fill30-a3.0-152,46,43,0.08929427749360615,0,0,0.019920875959079168
branch_shard3.jsonl,pegasus3-fill30-a3.0-152,46,46,0.06937340153452698,0,1,0.019920875959079168
branch_shard3.jsonl,pegasus3-fill30-a3.0-152,46,65,0.07696611253196936,1,0,0.019920875959079168
branch_shard3.jsonl,pegasus3-fill30-a3.0-152,46,66,0.07676630434782616,0,0,0.019920875959079168
branch_shard3.jsonl,pegasus3-fill30-a3.0-152,47,46,0.049812180306905485,0,1,0.05346867007672626
branch_shard3.jsonl,pegasus3-fill30-a3.0-152,47,50,0.0598225703324809,0,0,0.05346867007672626
branch_shard3.jsonl,pegasus3-fill30-a3.0-152,47,51,0.06529731457800517,1,0,0.05346867007672626
branch_shard3.jsonl,pegasus3-fill30-a3.0-152,47,74,0.10328085038363174,0,0,0.05346867007672626
branch_shard3.jsonl,pegasus3-fill30-a3.0-125,13,20,0.22363281249999994,1,0,0.1446786556603773
branch_shard3.jsonl,pegasus3-fill30-a3.0-125,13,21,0.1970260908018867,0,0,0.1446786556603773
branch_shard3.jsonl,pegasus3-fill30-a3.0-125,13,69,0.18952682783018865,0,0,0.1446786556603773
branch_shard3.jsonl,pegasus3-fill30-a3.0-125,13,128,0.07895415683962263,0,1,0.1446786556603773
branch_shard3.jsonl,pegasus3-fill30-a3.0-125,24,56,0.17484153891509427,0,0,0.06519015330188674
branch_shard3.jsonl,pegasus3-fill30-a3.0-125,24,256,0.158755896226415,1,0,0.06519015330188674
branch_shard3.jsonl,pegasus3-fill30-a3.0-125,24,259,0.10965138561320753,0,1,0.06519015330188674
branch_shard3.jsonl,pegasus3-fill30-a3.0-125,24,388,0.13863502358490554,0,0,0.06519015330188674
branch_shard3.jsonl,pegasus3-fill30-a3.0-125,30,183,0.0973614386792453,0,0,0.022018720518867954
branch_shard3.jsonl,pegasus3-fill30-a3.0-125,30,380,0.11700324292452824,0,0,0.022018720518867954
branch_shard3.jsonl,pegasus3-fill30-a3.0-125,30,386,0.09712190448113207,0,1,0.022018720518867954
branch_shard3.jsonl,pegasus3-fill30-a3.0-125,30,391,0.11914062500000003,1,0,0.022018720518867954
branch_shard3.jsonl,pegasus3-fill30-a3.0-125,32,10,0.15859006485849061,0,0,0.05452166863207551
branch_shard3.jsonl,pegasus3-fill30-a3.0-125,32,156,0.14593160377358483,0,0,0.05452166863207551
branch_shard3.jsonl,pegasus3-fill30-a3.0-125,32,157,0.1317622346698113,1,0,0.05452166863207551
branch_shard3.jsonl,pegasus3-fill30-a3.0-125,32,285,0.1040683962264151,0,1,0.05452166863207551
branch_shard3.jsonl,pegasus3-fill30-a3.0-135,14,24,0.13200974770642201,1,0,0.029988532110091615
branch_shard3.jsonl,pegasus3-fill30-a3.0-135,14,30,0.11786123853211024,0,0,0.029988532110091615
branch_shard3.jsonl,pegasus3-fill30-a3.0-135,14,35,0.1020212155963304,0,1,0.029988532110091615
branch_shard3.jsonl,pegasus3-fill30-a3.0-135,14,104,0.13120699541284414,0,0,0.029988532110091615
branch_shard3.jsonl,pegasus3-fill30-a3.0-135,26,6,0.19776376146788982,0,0,0.11535263761467862
branch_shard3.jsonl,pegasus3-fill30-a3.0-135,26,11,0.1134604357798167,1,0,0.11535263761467862
branch_shard3.jsonl,pegasus3-fill30-a3.0-135,26,34,0.0824111238532112,0,1,0.11535263761467862
branch_shard3.jsonl,pegasus3-fill30-a3.0-135,26,118,0.17128727064220173,0,0,0.11535263761467862
branch_shard3.jsonl,pegasus3-fill30-a3.0-135,29,26,0.10993405963302771,1,0,0.0424455275229358
branch_shard3.jsonl,pegasus3-fill30-a3.0-135,29,28,0.07669151376146802,0,1,0.0424455275229358
branch_shard3.jsonl,pegasus3-fill30-a3.0-135,29,146,0.11913704128440382,0,0,0.0424455275229358
branch_shard3.jsonl,pegasus3-fill30-a3.0-135,29,214,0.1072247706422019,0,0,0.0424455275229358
branch_shard3.jsonl,pegasus3-fill30-a3.0-135,39,81,0.15861525229357792,1,0,0.05739678899082537
branch_shard3.jsonl,pegasus3-fill30-a3.0-135,39,88,0.10121846330275255,0,1,0.05739678899082537
branch_shard3.jsonl,pegasus3-fill30-a3.0-135,39,148,0.15328268348623858,0,0,0.05739678899082537
branch_shard3.jsonl,pegasus3-fill30-a3.0-135,39,154,0.10447247706422032,0,0,0.05739678899082537
branch_shard3.jsonl,pegasus3-fill30-a3.0-179,3,3,0.08672560307017557,1,1,0.07908442982456132
branch_shard3.jsonl,pegasus3-fill30-a3.0-179,3,9,0.1513157894736844,0,0,0.07908442982456132
branch_shard3.jsonl,pegasus3-fill30-a3.0-179,3,16,0.1658100328947369,0,0,0.07908442982456132
branch_shard3.jsonl,pegasus3-fill30-a3.0-179,3,95,0.10109991776315796,0,0,0.07908442982456132
branch_shard3.jsonl,pegasus3-fill30-a3.0-179,15,33,0.14946546052631593,0,0,0.026041666666666727
branch_shard3.jsonl,pegasus3-fill30-a3.0-179,15,41,0.14903714364035103,1,0,0.026041666666666727
branch_shard3.jsonl,pegasus3-fill30-a3.0-179,15,96,0.1234237938596492,0,1,0.026041666666666727
branch_shard3.jsonl,pegasus3-fill30-a3.0-179,15,116,0.1385690789473685,0,0,0.026041666666666727
branch_shard3.jsonl,pegasus3-fill30-a3.0-179,32,103,0.1217447916666668,1,0,0.03935375548245612
branch_shard3.jsonl,pegasus3-fill30-a3.0-179,32,112,0.10214501096491235,0,1,0.03935375548245612
branch_shard3.jsonl,pegasus3-fill30-a3.0-179,32,252,0.14149876644736847,0,0,0.03935375548245612
branch_shard3.jsonl,pegasus3-fill30-a3.0-179,32,287,0.11081414473684223,0,0,0.03935375548245612
branch_shard3.jsonl,pegasus3-fill30-a3.0-199,16,0,0.06424235611510798,1,0,0.023512440047961575
branch_shard3.jsonl,pegasus3-fill30-a3.0-199,16,9,0.051802308153477306,0,1,0.023512440047961575
branch_shard3.jsonl,pegasus3-fill30-a3.0-199,16,91,0.07469649280575548,0,0,0.023512440047961575
branch_shard3.jsonl,pegasus3-fill30-a3.0-199,16,122,0.07531474820143888,0,0,0.023512440047961575
branch_shard3.jsonl,pegasus3-fill30-a3.0-199,21,0,0.0491419364508394,1,1,0.03859412470023985
branch_shard3.jsonl,pegasus3-fill30-a3.0-199,21,10,0.05998950839328545,0,0,0.03859412470023985
branch_shard3.jsonl,pegasus3-fill30-a3.0-199,21,105,0.08773606115107925,0,0,0.03859412470023985
branch_shard3.jsonl,pegasus3-fill30-a3.0-199,21,110,0.08507568944844128,0,0,0.03859412470023985
branch_shard3.jsonl,pegasus3-fill30-a3.0-199,23,80,0.11969799160671454,0,0,0.013114508393285249
branch_shard3.jsonl,pegasus3-fill30-a3.0-199,23,152,0.10890662470023972,1,0,0.013114508393285249
branch_shard3.jsonl,pegasus3-fill30-a3.0-199,23,153,0.1065834832134293,0,1,0.013114508393285249
branch_shard3.jsonl,pegasus3-fill30-a3.0-199,23,276,0.11063024580335731,0,0,0.013114508393285249
branch_shard3.jsonl,pegasus3-fill30-a3.0-199,35,2,0.041910221822542094,0,0,0.04638788968824935
branch_shard3.jsonl,pegasus3-fill30-a3.0-199,35,6,0.08434502398081542,1,0,0.04638788968824935
branch_shard3.jsonl,pegasus3-fill30-a3.0-199,35,11,0.06701513788968833,0,0,0.04638788968824935
branch_shard3.jsonl,pegasus3-fill30-a3.0-199,35,57,0.03795713429256607,0,1,0.04638788968824935
branch_shard3.jsonl,pegasus3-fill30-a3.0-41,2,9,0.08077855603448286,0,0,0.03739224137931034
branch_shard3.jsonl,pegasus3-fill30-a3.0-41,2,31,0.0797009698275863,1,0,0.03739224137931034
branch_shard3.jsonl,pegasus3-fill30-a3.0-41,2,36,0.06285021551724151,0,1,0.03739224137931034
branch_shard3.jsonl,pegasus3-fill30-a3.0-41,2,73,0.10024245689655185,0,0,0.03739224137931034
branch_shard3.jsonl,pegasus3-fill30-a3.0-41,7,15,0.09416756465517245,1,0,0.009401939655172387
branch_shard3.jsonl,pegasus3-fill30-a3.0-41,7,22,0.09121767241379317,0,0,0.009401939655172387
branch_shard3.jsonl,pegasus3-fill30-a3.0-41,7,48,0.09101562500000007,0,1,0.009401939655172387
branch_shard3.jsonl,pegasus3-fill30-a3.0-41,7,131,0.10041756465517246,0,0,0.009401939655172387
branch_shard3.jsonl,pegasus3-fill30-a3.0-41,12,18,0.111907327586207,1,0,0.06623114224137922
branch_shard3.jsonl,pegasus3-fill30-a3.0-41,12,55,0.0679148706896553,0,1,0.06623114224137922
branch_shard3.jsonl,pegasus3-fill30-a3.0-41,12,119,0.10056573275862071,0,0,0.06623114224137922
branch_shard3.jsonl,pegasus3-fill30-a3.0-41,12,123,0.1341460129310345,0,0,0.06623114224137922
branch_shard3.jsonl,pegasus3-fill30-a3.0-41,32,7,0.06965247844827595,1,1,0.025538793103448268
branch_shard3.jsonl,pegasus3-fill30-a3.0-41,32,9,0.09519127155172422,0,0,0.025538793103448268
branch_shard3.jsonl,pegasus3-fill30-a3.0-41,32,50,0.08681303879310351,0,0,0.025538793103448268
branch_shard3.jsonl,pegasus3-fill30-a3.0-41,32,106,0.07749191810344841,0,0,0.025538793103448268
branch_shard3.jsonl,pegasus3-fill30-a3.0-34,20,4,0.1129389497422679,1,1,0.038176546391752525
branch_shard3.jsonl,pegasus3-fill30-a3.0-34,20,18,0.12697326030927822,0,0,0.038176546391752525
branch_shard3.jsonl,pegasus3-fill30-a3.0-34,20,88,0.13508778994845344,0,0,0.038176546391752525
branch_shard3.jsonl,pegasus3-fill30-a3.0-34,20,106,0.15111549613402042,0,0,0.038176546391752525
branch_shard3.jsonl,pegasus3-fill30-a3.0-34,23,0,0.1678479381443296,1,0,0.04808311855670083
branch_shard3.jsonl,pegasus3-fill30-a3.0-34,23,1,0.11976481958762877,0,1,0.04808311855670083
branch_shard3.jsonl,pegasus3-fill30-a3.0-34,23,84,0.14539706829896892,0,0,0.04808311855670083
branch_shard3.jsonl,pegasus3-fill30-a3.0-34,23,93,0.1241140463917525,0,0,0.04808311855670083
branch_shard3.jsonl,pegasus3-fill30-a3.0-34,41,0,0.11982522551546378,1,1,0.060305251288659614
branch_shard3.jsonl,pegasus3-fill30-a3.0-34,41,43,0.12355025773195862,0,0,0.060305251288659614
branch_shard3.jsonl,pegasus3-fill30-a3.0-34,41,82,0.139316204896907,0,0,0.060305251288659614
branch_shard3.jsonl,pegasus3-fill30-a3.0-34,41,150,0.1801304768041234,0,0,0.060305251288659614
branch_shard3.jsonl,pegasus3-fill30-a3.0-34,45,3,0.16313627577319562,1,0,0.07148034793814395
branch_shard3.jsonl,pegasus3-fill30-a3.0-34,45,5,0.16633778994845327,0,0,0.07148034793814395
branch_shard3.jsonl,pegasus3-fill30-a3.0-34,45,59,0.09485744201030932,0,1,0.07148034793814395
branch_shard3.jsonl,pegasus3-fill30-a3.0-34,45,76,0.13716172680412353,0,0,0.07148034793814395
branch_shard3.jsonl,pegasus3-fill30-a3.0-68,20,51,0.11622100515463901,1,0,0.025518148625429504
branch_shard3.jsonl,pegasus3-fill30-a3.0-68,20,58,0.11353629725085895,0,0,0.025518148625429504
branch_shard3.jsonl,pegasus3-fill30-a3.0-68,20,111,0.1191473367697593,0,0,0.025518148625429504
branch_shard3.jsonl,pegasus3-fill30-a3.0-68,20,151,0.0936291881443298,0,1,0.025518148625429504
branch_shard3.jsonl,pegasus3-fill30-a3.0-68,28,1,0.15596810567010286,0,0,0.03969340635738823
branch_shard3.jsonl,pegasus3-fill30-a3.0-68,28,3,0.16296176975944993,1,0,0.03969340635738823
branch_shard3.jsonl,pegasus3-fill30-a3.0-68,28,127,0.1311479810996562,0,0,0.03969340635738823
branch_shard3.jsonl,pegasus3-fill30-a3.0-68,28,130,0.1232683634020617,0,1,0.03969340635738823
branch_shard3.jsonl,pegasus3-fill30-a3.0-68,47,7,0.1416451890034362,0,0,0.045317869415807385
branch_shard3.jsonl,pegasus3-fill30-a3.0-68,47,83,0.1347320661512026,1,0,0.045317869415807385
branch_shard3.jsonl,pegasus3-fill30-a3.0-68,47,84,0.10738831615120263,0,0,0.045317869415807385
branch_shard3.jsonl,pegasus3-fill30-a3.0-68,47,157,0.09632731958762882,0,1,0.045317869415807385
branch_shard3.jsonl,pegasus3-fill30-a3.0-68,61,1,0.10907968213058407,0,0,0.05122422680412355
branch_shard3.jsonl,pegasus3-fill30-a3.0-68,61,3,0.10826084621993116,1,0,0.05122422680412355
branch_shard3.jsonl,pegasus3-fill30-a3.0-68,61,25,0.10191151202749132,0,0,0.05122422680412355
branch_shard3.jsonl,pegasus3-fill30-a3.0-68,61,37,0.05785545532646052,0,1,0.05122422680412355
branch_shard3.jsonl,pegasus3-fill30-a3.0-166,19,2,0.15758301835853145,0,0,0.1393932235421166
branch_shard3.jsonl,pegasus3-fill30-a3.0-166,19,3,0.21026255399568045,1,0,0.1393932235421166
branch_shard3.jsonl,pegasus3-fill30-a3.0-166,19,39,0.16784219762419014,0,0,0.1393932235421166
branch_shard3.jsonl,pegasus3-fill30-a3.0-166,19,74,0.07086933045356383,0,1,0.1393932235421166
branch_shard3.jsonl,pegasus3-fill30-a3.0-166,20,2,0.13500607451403904,0,0,0.1021024568034557
branch_shard3.jsonl,pegasus3-fill30-a3.0-166,20,3,0.20234881209503242,1,0,0.1021024568034557
branch_shard3.jsonl,pegasus3-fill30-a3.0-166,20,65,0.10024635529157672,0,1,0.1021024568034557
branch_shard3.jsonl,pegasus3-fill30-a3.0-166,20,76,0.1429704373650108,0,0,0.1021024568034557
branch_shard3.jsonl,pegasus3-fill30-a3.0-166,22,3,0.14771193304535654,1,0,0.052358936285097246
branch_shard3.jsonl,pegasus3-fill30-a3.0-166,22,4,0.12327888768898501,0,0,0.052358936285097246
branch_shard3.jsonl,pegasus3-fill30-a3.0-166,22,63,0.0953529967602593,0,1,0.052358936285097246
branch_shard3.jsonl,pegasus3-fill30-a3.0-166,22,70,0.14408409827213817,0,0,0.052358936285097246
branch_shard3.jsonl,pegasus3-fill30-a3.0-166,47,18,0.11541576673866115,1,0,0.06865888228941686
branch_shard3.jsonl,pegasus3-fill30-a3.0-166,47,77,0.06965442764578839,0,1,0.06865888228941686
branch_shard3.jsonl,pegasus3-fill30-a3.0-166,47,162,0.13831330993520524,0,0,0.06865888228941686
branch_shard3.jsonl,pegasus3-fill30-a3.0-166,47,177,0.13657532397408217,0,0,0.06865888228941686
branch_shard3.jsonl,pegasus3-fill30-a3.0-167,17,25,0.10013671874999992,1,0,0.07777343749999992
branch_shard3.jsonl,pegasus3-fill30-a3.0-167,17,51,0.1741210937499998,0,0,0.07777343749999992
branch_shard3.jsonl,pegasus3-fill30-a3.0-167,17,130,0.10191406250000001,0,0,0.07777343749999992
branch_shard3.jsonl,pegasus3-fill30-a3.0-167,17,143,0.09634765624999987,0,1,0.07777343749999992
branch_shard3.jsonl,pegasus3-fill30-a3.0-167,24,21,0.12437499999999999,1,0,0.02625000000000005
branch_shard3.jsonl,pegasus3-fill30-a3.0-167,24,23,0.12103515624999993,0,0,0.02625000000000005
branch_shard3.jsonl,pegasus3-fill30-a3.0-167,24,26,0.12167968749999988,0,0,0.02625000000000005
branch_shard3.jsonl,pegasus3-fill30-a3.0-167,24,123,0.09812499999999993,0,1,0.02625000000000005
branch_shard3.jsonl,pegasus3-fill30-a3.0-167,42,1,0.14910156249999984,0,0,0.08826171874999972
branch_shard3.jsonl,pegasus3-fill30-a3.0-167,42,63,0.18511718749999964,1,0,0.08826171874999972
branch_shard3.jsonl,pegasus3-fill30-a3.0-167,42,64,0.09685546874999992,0,1,0.08826171874999972
branch_shard3.jsonl,pegasus3-fill30-a3.0-167,42,90,0.15769531249999993,0,0,0.08826171874999972
branch_shard3.jsonl,pegasus3-fill30-a3.0-167,48,0,0.14390624999999987,1,0,0.07158203124999984
branch_shard3.jsonl,pegasus3-fill30-a3.0-167,48,2,0.18007812499999976,0,0,0.07158203124999984
branch_shard3.jsonl,pegasus3-fill30-a3.0-167,48,46,0.10849609374999991,0,1,0.07158203124999984
branch_shard3.jsonl,pegasus3-fill30-a3.0-167,48,75,0.1208398437499999,0,0,0.07158203124999984
branch_shard3.jsonl,pegasus3-fill30-a3.0-31,9,3,0.0879143197573658,1,1,0.035921252166377704
branch_shard3.jsonl,pegasus3-fill30-a3.0-31,9,10,0.1238355719237435,0,0,0.035921252166377704
branch_shard3.jsonl,pegasus3-fill30-a3.0-31,9,105,0.09630903379549405,0,0,0.035921252166377704
branch_shard3.jsonl,pegasus3-fill30-a3.0-31,9,128,0.11292244367417675,0,0,0.035921252166377704
branch_shard3.jsonl,pegasus3-fill30-a3.0-31,60,0,0.09147530329289436,1,1,0.014677209705372563
branch_shard3.jsonl,pegasus3-fill30-a3.0-31,60,1,0.0994367417677643,0,0,0.014677209705372563
branch_shard3.jsonl,pegasus3-fill30-a3.0-31,60,47,0.10615251299826692,0,0,0.014677209705372563
branch_shard3.jsonl,pegasus3-fill30-a3.0-31,60,58,0.09598407712305032,0,0,0.014677209705372563
branch_shard3.jsonl,pegasus3-fill30-a3.0-31,63,0,0.09706726603119589,1,0,0.031046902079722508
branch_shard3.jsonl,pegasus3-fill30-a3.0-31,63,1,0.09792027729636046,0,0,0.031046902079722508
branch_shard3.jsonl,pegasus3-fill30-a3.0-31,63,45,0.06687337521663796,0,1,0.031046902079722508
branch_shard3.jsonl,pegasus3-fill30-a3.0-31,63,97,0.0876164428076257,0,0,0.031046902079722508
branch_shard3.jsonl,pegasus3-fill30-a3.0-31,67,0,0.09421035528596189,1,0,0.024805025996533683
branch_shard3.jsonl,pegasus3-fill30-a3.0-31,67,1,0.08903812824956682,0,0,0.024805025996533683
branch_shard3.jsonl,pegasus3-fill30-a3.0-31,67,34,0.07444215771230514,0,0,0.024805025996533683
branch_shard3.jsonl,pegasus3-fill30-a3.0-31,67,43,0.0694053292894282,0,1,0.024805025996533683
branch_shard3.jsonl,pegasus3-fill30-a3.0-9,8,12,0.10281531531531526,1,0,0.04092060810810798
